id;id_list_products;title;condition;procuct_type;price;suggested_price;sold;review_rating;review_amount;seller_name;url;created_at;updated_at;part_number_detectado;score_suspeita;classificacao;probabilidade_pirata;preco_sugerido;desvio_preco;motivos
205;288;Kit Cartuchos Tinta Hp 667 Preto + Hp 667 Color;Novo ;Original;139.9;144.8;1000;4.9;0;MELIMELI12;https://www.mercadolivre.com.br/kit-cartuchos-tinta-hp-667-preto--hp-667-color/up/MLBU1981558662?pdp_filters=item_id:MLB3675865965#is_advertising=true&searchVariation=MLBU1981558662&backend_model=search-backend&position=12&search_layout=grid&type=pad&tracking_id=c8cd4756-0be6-4e70-932e-3ffa4423082f&ad_domain=VQCATCORE_LST&ad_position=12&ad_click_id=YjcyYmJmYTgtMDlkZi00OTJmLThkNGItYTZiMzRhMzAzYTA5;2025-10-06 06:35:34;2025-10-06 06:35:34;hp667;30;BAIXA SUSPEITA;10-40%;144.8;-3.4%;Vendedor não autorizado
206;293;Cartucho Original 3ym79ab Hp 667 Deskjet 2775 C/2ml De Tinta;Novo ;Original;118.78;69.9;4;5.0;0;reciclemaiscartuchos;https://www.mercadolivre.com.br/cartucho-original-3ym79ab-hp-667-deskjet-2775-c2ml-de-tinta/up/MLBU1443800332?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=17&type=product&tracking_id=c8cd4756-0be6-4e70-932e-3ffa4423082f&wid=MLB3349243999&sid=search;2025-10-06 06:37:20;2025-10-06 06:37:20;3ym79ab;45;MÉDIA SUSPEITA;40-70%;69.9;69.9%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
207;294;Cartucho Original Hp 667 Preto 2774 2776 2775 2376 2374 1575;Novo ;Original;118.78;69.9;5;5.0;0;reciclemaiscartuchos;https://www.mercadolivre.com.br/cartucho-original-hp-667-preto-2774-2776-2775-2376-2374-1575/up/MLBU1414305553?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=18&type=product&tracking_id=c8cd4756-0be6-4e70-932e-3ffa4423082f&wid=MLB1746604790&sid=search;2025-10-06 06:37:34;2025-10-06 06:37:34;hp667;45;MÉDIA SUSPEITA;40-70%;69.9;69.9%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
208;296;Kit Cartuchos Preto Color Hp 667 Xl 1275 2376 2775 2776 6475;Novo ;Original;429.99;285.9;25;5.0;0;LKF COMERCIO;https://www.mercadolivre.com.br/kit-cartuchos-preto-color-hp-667-xl-1275-2376-2775-2776-6475/up/MLBU1452517320?pdp_filters=item_id:MLB3577438138#is_advertising=true&searchVariation=MLBU1452517320&backend_model=search-backend&position=20&search_layout=grid&type=pad&tracking_id=c8cd4756-0be6-4e70-932e-3ffa4423082f&ad_domain=VQCATCORE_LST&ad_position=20&ad_click_id=Y2E3MzczMzctMDFiMS00ODk5LWFmYTItNWFiNjg1NGIwY2Rh;2025-10-06 06:38:22;2025-10-06 06:38:22;hp667;30;BAIXA SUSPEITA;10-40%;285.9;50.4%;Vendedor não autorizado
209;297;Kit Cartucho Tintas Hp 667 Impressora Deskjet Advantage 2774;Novo ;Original;175.99;144.8;100;4.7;0;SIAD6697612;https://www.mercadolivre.com.br/kit-cartucho-tintas-hp-667-impressora-deskjet-advantage-2774/up/MLBU1723573891?pdp_filters=item_id:MLB3009204372#is_advertising=true&searchVariation=MLBU1723573891&backend_model=search-backend&position=21&search_layout=grid&type=pad&tracking_id=c8cd4756-0be6-4e70-932e-3ffa4423082f&ad_domain=VQCATCORE_LST&ad_position=21&ad_click_id=M2NiZTAyZmMtMDNlNS00M2RkLTk5NDMtOGFhZTA4NjhlYTBm;2025-10-06 06:38:36;2025-10-06 06:38:36;hp667;30;BAIXA SUSPEITA;10-40%;144.8;21.5%;Vendedor não autorizado
210;299;Cartucho Original Hp 667 Deskjet Ink Advantage 2775 C/ 2ml;Novo ;Original;118.78;69.9;3;5.0;0;reciclemaiscartuchos;https://www.mercadolivre.com.br/cartucho-original-hp-667-deskjet-ink-advantage-2775-c-2ml/up/MLBU1453890617?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=23&type=product&tracking_id=c8cd4756-0be6-4e70-932e-3ffa4423082f&wid=MLB3721359038&sid=search;2025-10-06 06:39:12;2025-10-06 06:39:12;hp667;45;MÉDIA SUSPEITA;40-70%;69.9;69.9%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
211;318;2x Cartucho Tinta Original Hp 667xl 2776 2376 3ym81al Preto;Novo ;Original;449.77;345.8;25;4.6;0;Loja oficialTec Print;https://www.mercadolivre.com.br/2x-cartucho-tinta-original-hp-667xl-2776-2376-3ym81al-preto/up/MLBU1428950771?pdp_filters=item_id:MLB2864554866#is_advertising=true&searchVariation=MLBU1428950771&backend_model=search-backend&position=1&search_layout=grid&type=pad&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&ad_domain=VQCATCORE_LST&ad_position=1&ad_click_id=YWIxZjA5ODYtZDNkMi00MjdjLTg1YmUtOGM5NWZmMmJlZWM3;2025-10-06 06:47:00;2025-10-06 06:47:00;3ym81al;45;MÉDIA SUSPEITA;40-70%;345.8;30.1%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
212;319;Kit Cartucho Tinta Original Hp 667xl 2776 Preto E Colorido;Novo ;Original;469.77;285.9;100;4.8;0;Loja oficialTec Print;https://www.mercadolivre.com.br/kit-cartucho-tinta-original-hp-667xl-2776-preto-e-colorido/up/MLBU1410746288?pdp_filters=item_id:MLB1811522468#is_advertising=true&searchVariation=MLBU1410746288&backend_model=search-backend&position=2&search_layout=grid&type=pad&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&ad_domain=VQCATCORE_LST&ad_position=2&ad_click_id=ZGEwYzJjMjItM2Y4NC00MmQ2LWFmMjMtMTI4YWU4NjMwNTQ5;2025-10-06 06:47:13;2025-10-06 06:47:13;hp667xl;45;MÉDIA SUSPEITA;40-70%;285.9;64.3%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
213;320;02 Cartucho Tinta Original Hp 667xl Preto + 01 667xl Color;Novo ;Original;649.77;345.8;5;5.0;0;Loja oficialTec Print;https://www.mercadolivre.com.br/02-cartucho-tinta-original-hp-667xl-preto--01-667xl-color/up/MLBU1448786097?pdp_filters=item_id:MLB3532784757#is_advertising=true&searchVariation=MLBU1448786097&backend_model=search-backend&position=3&search_layout=grid&type=pad&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&ad_domain=VQCATCORE_LST&ad_position=3&ad_click_id=MWNhNDRlY2UtOWM5YS00MmY0LTk4NTAtMGE0MGE1YjllN2Zi;2025-10-06 06:47:30;2025-10-06 06:47:30;hp667xl;45;MÉDIA SUSPEITA;40-70%;345.8;87.9%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
214;322;Cartucho Hp 667 Original Black 3ym79al;Novo ;Original;119.9;69.9;5;5.0;0;CASAPRINT SPEED;https://www.mercadolivre.com.br/cartucho-hp-667-original-black-3ym79al/up/MLBU1736269305?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=5&type=product&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&wid=MLB2670500647&sid=search;2025-10-06 06:48:16;2025-10-06 06:48:16;3ym79al;45;MÉDIA SUSPEITA;40-70%;69.9;71.5%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
215;324;Cartucho Hp 667 Preto Original Hp 3ym79ab - 2376 2776 6476;Novo ;Original;78.9;69.9;5;5.0;0;WEBBEST;https://www.mercadolivre.com.br/cartucho-hp-667-preto-original-hp-3ym79ab--2376-2776-6476/up/MLBU1141131660?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=7&type=product&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&wid=MLB3541621033&sid=search;2025-10-06 06:48:52;2025-10-06 06:48:52;3ym79ab;45;MÉDIA SUSPEITA;40-70%;69.9;12.9%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
216;325;Kit Cartucho 667xl Hp Original Preto E Colorido;Novo ;Original;355.73;285.9;5;4.3;0;vanvan;https://www.mercadolivre.com.br/kit-cartucho-667xl-hp-original-preto-e-colorido/up/MLBU1439142357?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=8&type=product&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&wid=MLB3329796685&sid=search;2025-10-06 06:49:06;2025-10-06 06:49:06;;65;MÉDIA SUSPEITA;40-70%;285.9;24.4%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original', Número de parte (PN) inválido ou ausente
217;327;Cartucho 667 Hp Preto Original 1275 2374 2376 2775;Novo ;Original;63.5;69.9;25;4.5;0;MELIMELI12;https://www.mercadolivre.com.br/cartucho-667-hp-preto-original--1275-2374--2376-2775/up/MLBU1981571212?pdp_filters=item_id:MLB3675814891#is_advertising=true&searchVariation=MLBU1981571212&backend_model=search-backend&position=10&search_layout=grid&type=pad&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&ad_domain=VQCATCORE_LST&ad_position=10&ad_click_id=M2JkZTg3YzgtM2Y0OS00ZmYwLTg0MDItODNmZjBhZjljYjI4;2025-10-06 06:49:45;2025-10-06 06:49:45;;65;MÉDIA SUSPEITA;40-70%;69.9;-9.2%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original', Número de parte (PN) inválido ou ausente
218;328;Kit Cartuchos Preto Color Hp 667 Xl 1275 2376 2775 2776 6475;Novo ;Original;429.99;285.9;25;5.0;0;LKF COMERCIO;https://www.mercadolivre.com.br/kit-cartuchos-preto-color-hp-667-xl-1275-2376-2775-2776-6475/up/MLBU1452517320?pdp_filters=item_id:MLB3577438138#is_advertising=true&searchVariation=MLBU1452517320&backend_model=search-backend&position=11&search_layout=grid&type=pad&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&ad_domain=VQCATCORE_LST&ad_position=11&ad_click_id=M2Q4M2Y3MDctNWM1OC00Mzg0LWI4NTItNzlkMGMzYWM5NmRi;2025-10-06 06:50:00;2025-10-06 06:50:00;hp667;30;BAIXA SUSPEITA;10-40%;285.9;50.4%;Vendedor não autorizado
219;329;Kit Cartuchos Hp 667 Preto Color 1275 2374 2775 2776 6476;Novo ;Original;179.99;144.8;100;4.7;0;SARAIVA COMERCIO;https://www.mercadolivre.com.br/kit-cartuchos-hp-667-preto-color-1275-2374-2775-2776-6476/up/MLBU1425839556?pdp_filters=item_id:MLB2045779799#is_advertising=true&searchVariation=MLBU1425839556&backend_model=search-backend&position=12&search_layout=grid&type=pad&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&ad_domain=VQCATCORE_LST&ad_position=12&ad_click_id=ZmQzMDExOWItYjc4NC00NjM1LTlhNDMtY2E5MTY1ODZlZmU3;2025-10-06 06:50:15;2025-10-06 06:50:15;hp667;30;BAIXA SUSPEITA;10-40%;144.8;24.3%;Vendedor não autorizado
220;330;Cartucho Hp 667xl Original Black 3ym81al;Novo ;Original;219.62;172.9;5;5.0;0;CASAPRINT SPEED;https://www.mercadolivre.com.br/cartucho-hp-667xl-original-black-3ym81al/up/MLBU1719305067?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=13&type=product&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&wid=MLB2670494107&sid=search;2025-10-06 06:50:30;2025-10-06 06:50:30;3ym81al;45;MÉDIA SUSPEITA;40-70%;172.9;27.0%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
221;331;Kit Cartucho Hp 667 Preto 3ym79ab + Hp 667 Colorido 3ym78ab;Novo ;Original;159.9;144.8;50;4.4;0;Loja oficialMm Santos;https://www.mercadolivre.com.br/kit-cartucho-hp-667-preto-3ym79ab--hp-667-colorido-3ym78ab/up/MLBU1154160271?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=14&type=product&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&wid=MLB3866644982&sid=search;2025-10-06 06:50:44;2025-10-06 06:50:44;3ym79ab;30;BAIXA SUSPEITA;10-40%;144.8;10.4%;Vendedor não autorizado
222;336;Kit Cartuchos Hp 667 Preto Color 2374 A 2376 2775 2776 6475;Novo ;Original;195.0;144.8;5;5.0;0;LOJAS MAFER;https://www.mercadolivre.com.br/kit-cartuchos-hp-667-preto-color-2374-a-2376-2775-2776-6475/up/MLBU3197075601?pdp_filters=item_id:MLB4075860599#is_advertising=true&searchVariation=MLBU3197075601&backend_model=search-backend&position=19&search_layout=grid&type=pad&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&ad_domain=VQCATCORE_LST&ad_position=19&ad_click_id=NDJhNTNkYmMtYjI3NC00NzZhLTg2MDItMzBiMjY0N2JlNWE0;2025-10-06 06:52:51;2025-10-06 06:52:51;hp667;30;BAIXA SUSPEITA;10-40%;144.8;34.7%;Vendedor não autorizado
223;337;Kit Cartuchos Hp 667 Xl Preto Color 1275 2376 2775 2776 6475;Novo ;Original;399.99;285.9;100;4.9;0;LKF COMERCIO;https://www.mercadolivre.com.br/kit-cartuchos-hp-667-xl-preto-color-1275-2376-2775-2776-6475/up/MLBU1409500734?pdp_filters=item_id:MLB1666260538#is_advertising=true&searchVariation=MLBU1409500734&backend_model=search-backend&position=20&search_layout=grid&type=pad&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&ad_domain=VQCATCORE_LST&ad_position=20&ad_click_id=NzhkNDVmOTYtMDU3ZC00YWI4LWI3ZjMtMTUwYzQ3ZGMyMmU4;2025-10-06 06:53:07;2025-10-06 06:53:07;hp667;30;BAIXA SUSPEITA;10-40%;285.9;39.9%;Vendedor não autorizado
224;338;Kit Cartuchos Hp 667 Preto Color 1275 2376 2775 2776 6475;Novo ;Original;199.99;144.8;100;4.7;0;SARAIVA COMERCIO;https://www.mercadolivre.com.br/kit-cartuchos-hp-667-preto-color-1275-2376-2775-2776-6475/up/MLBU1404145193?pdp_filters=item_id:MLB1623244799#is_advertising=true&searchVariation=MLBU1404145193&backend_model=search-backend&position=21&search_layout=grid&type=pad&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&ad_domain=VQCATCORE_LST&ad_position=21&ad_click_id=NzA0ODA1OGYtMGM5Yi00NDBmLTlmZDEtNGM4NmVmMjkyNTJk;2025-10-06 06:53:21;2025-10-06 06:53:21;hp667;30;BAIXA SUSPEITA;10-40%;144.8;38.1%;Vendedor não autorizado
225;340;Kit Cartuchos Hp 667 Xl Preto Color 1275 2376 2775 2776 6475;Novo ;Original;399.99;285.9;100;4.9;0;LKF COMERCIO;https://www.mercadolivre.com.br/kit-cartuchos-hp-667-xl-preto-color-1275-2376-2775-2776-6475/up/MLBU1409500734?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=23&type=product&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&wid=MLB1666260538&sid=search;2025-10-06 06:53:59;2025-10-06 06:53:59;hp667;30;BAIXA SUSPEITA;10-40%;285.9;39.9%;Vendedor não autorizado
226;341;Cartucho De Tinta Hp 667xl Black Original Preto;Novo ;Original;219.9;172.9;2;5.0;0;JQTONER;https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667xl-black-original/up/MLBU2265070795?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=24&type=product&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&wid=MLB3492096509&sid=search;2025-10-06 06:54:14;2025-10-06 06:54:14;hp667xl;45;MÉDIA SUSPEITA;40-70%;172.9;27.2%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
227;343;Kit De Cartuchos Originais Hp 667 Xl Black + Color;Novo ;Original;264.7;345.8;100;4.9;0;POINTSUPRY;https://www.mercadolivre.com.br/kit--de-cartuchos-originais-hp-667-xl-black--color/up/MLBU1988718058?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=26&type=product&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&wid=MLB4395648434&sid=search;2025-10-06 06:54:48;2025-10-06 06:54:48;hp667;55;MÉDIA SUSPEITA;40-70%;345.8;-23.5%;Vendedor não autorizado, Preço -23.5% abaixo do sugerido (suspeito)
228;345;Cartucho 667 Hp Preto Original 1275 2374 2376 2775;Novo ;Original;63.5;69.9;25;4.5;0;MELIMELI12;https://www.mercadolivre.com.br/cartucho-667-hp-preto-original--1275-2374--2376-2775/up/MLBU1981571212?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=28&type=product&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&wid=MLB3675814891&sid=search;2025-10-06 06:55:25;2025-10-06 06:55:25;;65;MÉDIA SUSPEITA;40-70%;69.9;-9.2%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original', Número de parte (PN) inválido ou ausente
229;347;Cartucho De Tinta 667 Bk 3ym79ab Impressora Hp 2774 2376;Novo ;Original;118.78;69.9;5;4.8;0;reciclemaiscartuchos;https://www.mercadolivre.com.br/cartucho-de-tinta-667-bk-3ym79ab-impressora-hp-2774-2376/up/MLBU1443779600?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=30&type=product&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&wid=MLB3350366365&sid=search;2025-10-06 06:56:03;2025-10-06 06:56:03;3ym79ab;30;BAIXA SUSPEITA;10-40%;69.9;69.9%;Vendedor não autorizado
230;350;Cartucho De Tinta Hp 667 Preto Original 3ym79al - 2ml;Novo ;Original;76.72;69.9;100;4.5;0;VIIT;https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667-preto-original-3ym79al--2ml/up/MLBU734251786?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=33&type=product&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&wid=MLB1650211560&sid=search;2025-10-06 06:57:06;2025-10-06 06:57:06;3ym79al;45;MÉDIA SUSPEITA;40-70%;69.9;9.8%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
231;351;Kit 2 Cartuchos Hp 667 Preto + 1 Hp 667 Color - 2376 2776;Novo ;Original;265.99;214.7;50;5.0;0;Loja oficialTELEDATICA;https://www.mercadolivre.com.br/kit-2-cartuchos-hp-667-preto-1-hp-667-color-2376-2776/p/MLB2038810807?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=34&type=product&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&wid=MLB1919136653&sid=search;2025-10-06 06:57:19;2025-10-06 06:57:19;hp667;30;BAIXA SUSPEITA;10-40%;214.7;23.9%;Vendedor não autorizado
232;354;Kit Cartuchos Hp 667 Preto Color 2374 A 2376 2775 2776 6475;Novo ;Original;195.0;144.8;5;5.0;0;LOJAS MAFER;https://www.mercadolivre.com.br/kit-cartuchos-hp-667-preto-color-2374-a-2376-2775-2776-6475/up/MLBU3197075601?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=37&type=product&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&wid=MLB4075860599&sid=search;2025-10-06 06:58:33;2025-10-06 06:58:33;hp667;30;BAIXA SUSPEITA;10-40%;144.8;34.7%;Vendedor não autorizado
233;357;Cartucho Hp 667 Preto Original;Novo ;Original;128.99;69.9;500;4.8;0;TUDO ON;https://www.mercadolivre.com.br/cartucho-hp-667-preto-original/up/MLBU1962829489?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=40&type=product&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&wid=MLB1817041778&sid=search;2025-10-06 06:59:31;2025-10-06 06:59:31;hp667;45;MÉDIA SUSPEITA;40-70%;69.9;84.5%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
234;359;02 Cartucho Tinta Original Hp 667xl Preto + 01 667xl Color;Novo ;Original;649.77;345.8;5;5.0;0;Loja oficialTec Print;https://www.mercadolivre.com.br/02-cartucho-tinta-original-hp-667xl-preto--01-667xl-color/up/MLBU1448786097?pdp_filters=item_id:MLB3532784757#is_advertising=true&searchVariation=MLBU1448786097&backend_model=search-backend&position=1&search_layout=grid&type=pad&tracking_id=c5abcefe-ca14-40f2-a36d-c747dde61285&ad_domain=VQCATCORE_LST&ad_position=1&ad_click_id=NDRhNjRiM2UtODhhYy00NGFlLTg5M2QtNTVhYmVkMWQ5Y2Uz;2025-10-06 07:00:08;2025-10-06 07:00:08;hp667xl;45;MÉDIA SUSPEITA;40-70%;345.8;87.9%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
235;360;Cartucho 667 Hp Preto Original 1275 2374 2376 2775;Novo ;Original;63.5;69.9;25;4.5;0;MELIMELI12;https://www.mercadolivre.com.br/cartucho-667-hp-preto-original--1275-2374--2376-2775/up/MLBU1981571212?pdp_filters=item_id:MLB3675814891#is_advertising=true&searchVariation=MLBU1981571212&backend_model=search-backend&position=2&search_layout=grid&type=pad&tracking_id=c5abcefe-ca14-40f2-a36d-c747dde61285&ad_domain=VQCATCORE_LST&ad_position=2&ad_click_id=MDVhODVmMDItNzA4Ny00MzQ5LTlhODAtNzhhOGM2ZmMwNmJj;2025-10-06 07:00:22;2025-10-06 07:00:22;;65;MÉDIA SUSPEITA;40-70%;69.9;-9.2%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original', Número de parte (PN) inválido ou ausente
236;361;Kit Cartuchos Hp 667 Preto Color 2374 A 2376 2775 2776 6475;Novo ;Original;195.0;144.8;5;5.0;0;LOJAS MAFER;https://www.mercadolivre.com.br/kit-cartuchos-hp-667-preto-color-2374-a-2376-2775-2776-6475/up/MLBU3197075601?pdp_filters=item_id:MLB4075860599#is_advertising=true&searchVariation=MLBU3197075601&backend_model=search-backend&position=3&search_layout=grid&type=pad&tracking_id=c5abcefe-ca14-40f2-a36d-c747dde61285&ad_domain=VQCATCORE_LST&ad_position=3&ad_click_id=NDRjY2M4YzgtMzlmYi00ZTA4LWFkZGEtOTZjMDNiYjUxZTI0;2025-10-06 07:00:35;2025-10-06 07:00:35;hp667;30;BAIXA SUSPEITA;10-40%;144.8;34.7%;Vendedor não autorizado
237;367;02 Cartucho Tinta Original Hp 667xl Preto + 01 667xl Color;Novo ;Original;649.77;345.8;5;5.0;0;Loja oficialTec Print;https://www.mercadolivre.com.br/02-cartucho-tinta-original-hp-667xl-preto--01-667xl-color/up/MLBU1448786097?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=9&type=product&tracking_id=c5abcefe-ca14-40f2-a36d-c747dde61285&wid=MLB3532784757&sid=search;2025-10-06 07:02:48;2025-10-06 07:02:48;hp667xl;45;MÉDIA SUSPEITA;40-70%;345.8;87.9%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
238;368;Kit Cartuchos Hp 667 Xl Preto Color 1275 2376 2775 2776 6475;Novo ;Original;399.99;285.9;100;4.9;0;LKF COMERCIO;https://www.mercadolivre.com.br/kit-cartuchos-hp-667-xl-preto-color-1275-2376-2775-2776-6475/up/MLBU1409500734?pdp_filters=item_id:MLB1666260538#is_advertising=true&searchVariation=MLBU1409500734&backend_model=search-backend&position=10&search_layout=grid&type=pad&tracking_id=c5abcefe-ca14-40f2-a36d-c747dde61285&ad_domain=VQCATCORE_LST&ad_position=10&ad_click_id=MjQxZTY4MzYtMDU0OS00NDZlLTgwNDctYzUyNmU3NWY5N2M3;2025-10-06 07:03:03;2025-10-06 07:03:03;hp667;30;BAIXA SUSPEITA;10-40%;285.9;39.9%;Vendedor não autorizado
239;369;Kit Cartucho Tinta Original Hp 667xl 2776 Preto E Colorido;Novo ;Original;489.9;285.9;100;4.9;0;Loja oficialTec Print;https://www.mercadolivre.com.br/kit-cartucho-tinta-original-hp-667xl-2776-preto-e-colorido/up/MLBU1407492409?pdp_filters=item_id:MLB1852251485#is_advertising=true&searchVariation=MLBU1407492409&backend_model=search-backend&position=11&search_layout=grid&type=pad&tracking_id=c5abcefe-ca14-40f2-a36d-c747dde61285&ad_domain=VQCATCORE_LST&ad_position=11&ad_click_id=MzAzNmZmMmMtZjZhZC00NWQxLWE2ZTktNWJhMGEyZTgyZWM3;2025-10-06 07:03:18;2025-10-06 07:03:18;hp667xl;45;MÉDIA SUSPEITA;40-70%;285.9;71.4%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
240;376;"HP 667XL Cartucho de tinta Preta 3ym80al
MAIS VENDIDO
11º em Cartuchos de Tinta";Novo ;Original;154.57;172.9;1000;4.5;0;MVCARTUCHOS8;https://www.mercadolivre.com.br/hp-667xl-cartucho-de-tinta-preta-3ym80al/p/MLB22549449?pdp_filters=item_id:MLB4134323475#is_advertising=true&searchVariation=MLB22549449&backend_model=search-backend&position=1&search_layout=grid&type=pad&tracking_id=84bd4b2c-147a-4602-982c-08c2d80256a0&ad_domain=VQCATCORE_LST&ad_position=1&ad_click_id=ZDdjM2I3YjMtNWNjMC00ZDQ5LWE1MjMtZDRkZDBmMmEzZTA4;2025-10-06 07:06:10;2025-10-06 07:06:10;3ym80al;30;BAIXA SUSPEITA;10-40%;172.9;-10.6%;Vendedor não autorizado
241;377;Kit De Cartuchos Originais Hp 667 Xl Black + Color;Novo ;Original;284.57;345.8;100;4.2;0;TECNO EKN;https://www.mercadolivre.com.br/kit--de-cartuchos-originais-hp-667-xl-black--color/up/MLBU1440498316?pdp_filters=item_id:MLB2940742305#is_advertising=true&searchVariation=MLBU1440498316&backend_model=search-backend&position=2&search_layout=grid&type=pad&tracking_id=84bd4b2c-147a-4602-982c-08c2d80256a0&ad_domain=VQCATCORE_LST&ad_position=2&ad_click_id=NTNjNGE1MDktYjQwYi00OTUwLWFmOWQtZjc1ZWQ5ZjAxYTI3;2025-10-06 07:06:24;2025-10-06 07:06:24;hp667;55;MÉDIA SUSPEITA;40-70%;345.8;-17.7%;Vendedor não autorizado, Preço -17.7% abaixo do sugerido (suspeito)
242;378;"Kit Cartucho Hp 667 667xl Deskjet 2776 Preto E Color Full
MAIS VENDIDO
15º em Cartuchos de Tinta HP";Novo ;Original;262.67;285.9;1000;4.6;0;DL20250527161415;https://www.mercadolivre.com.br/kit-cartucho-hp-667-667xl-deskjet-2776-preto-e-color-full/p/MLB48152766?pdp_filters=item_id:MLB4159307791#is_advertising=true&searchVariation=MLB48152766&backend_model=search-backend&position=3&search_layout=grid&type=pad&tracking_id=84bd4b2c-147a-4602-982c-08c2d80256a0&ad_domain=VQCATCORE_LST&ad_position=3&ad_click_id=OGI0N2Q2YTUtMjc4Ni00OGZjLWExNDMtZDQ5MjlkZTdjMmU4;2025-10-06 07:06:40;2025-10-06 07:06:40;hp667;30;BAIXA SUSPEITA;10-40%;285.9;-8.1%;Vendedor não autorizado
